"Time_Iter",    "Cur_Time"    ,    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
        328,        0.27559544,      -6.407455391,       -3.22065963,      -3.586185157,     -0.9042782205,          6383.475,    -0.01450060761,       1.295328947,                 0,                 0,                 0,     0.02207425737,     -0.2392118219,       1.273131986,                 0,      -89.32928757
        329,        0.27643567,      -6.417418905,      -3.225184084,      -3.589083925,     -0.9098247264,          6383.475,    -0.01477505202,       1.288741792,                 0,                 0,                 0,     0.02238433476,     -0.2383382494,       1.266597247,                 0,      -87.22417966
        330,         0.2772759,      -6.428594256,      -3.230756237,      -3.593060972,     -0.9164212491,          6383.475,    -0.01499924723,       1.282305121,                 0,                 0,                 0,      0.0227117257,     -0.2374413225,       1.260219433,                 0,      -85.49129847
        331,        0.27811613,      -6.441027884,      -3.237383849,      -3.598139044,     -0.9240757104,          6383.475,      -0.015173694,       1.276035213,                 0,                 0,                 0,     0.02305571259,     -0.2365243609,       1.254014487,                 0,      -84.09522517
        332,        0.27895636,      -6.454780204,      -3.245084688,      -3.604335016,     -0.9328164894,          6383.475,    -0.01529898764,        1.26994795,                 0,                 0,                 0,     0.02341554507,     -0.2355907089,       1.247997946,                 0,      -83.00862648
        333,        0.27979659,      -6.469881644,      -3.253873135,      -3.611645811,     -0.9426068024,          6383.475,    -0.01537579723,       1.264058788,                 0,                 0,                 0,     0.02379044158,     -0.2346437093,       1.242184916,                 0,      -82.21094291
        334,        0.28063682,       -6.48645263,      -3.263789133,      -3.620165617,     -0.9535523031,          6383.475,    -0.01540486467,       1.258382717,                 0,                 0,                 0,     0.02417959341,     -0.2336866958,       1.236590029,                 0,      -81.68735943
        335,        0.28147705,       -6.50456395,      -3.274864369,       -3.62990957,     -0.9656606838,          6383.475,    -0.01538699168,       1.252934224,                 0,                 0,                 0,     0.02458216736,     -0.2327229734,       1.231227415,                 0,      -81.42814724
        336,        0.28231728,      -6.524341259,      -3.287147568,      -3.640921072,     -0.9789915653,          6383.475,    -0.01532297552,       1.247727243,                 0,                 0,                 0,     0.02499730905,      -0.231755747,       1.226110656,                 0,      -81.42852157
        337,        0.28315751,      -6.545858288,        -3.3006925,      -3.653252431,     -0.9935698394,          6383.475,    -0.01521368084,       1.242775098,                 0,                 0,                 0,     0.02542414582,     -0.2307881818,       1.221252724,                 0,      -81.68799589
        338,        0.28399774,      -6.569265208,      -3.315567413,      -3.667002307,      -1.009485777,          6383.475,    -0.01506012423,       1.238090531,                 0,                 0,                 0,     0.02586176777,     -0.2298234916,       1.216665991,                 0,       -82.2098485
        339,        0.28483797,      -6.594713851,      -3.331854841,      -3.682240011,       -1.02681751,          6383.475,    -0.01486333323,       1.233685563,                 0,                 0,                 0,     0.02630923797,     -0.2288647756,       1.212362116,                 0,      -83.00194467
        340,         0.2856782,      -6.622367144,      -3.349643112,      -3.699049065,      -1.045647118,          6383.475,     -0.0146243125,       1.229571491,                 0,                 0,                 0,     0.02676558881,      -0.227914985,       1.208352052,                 0,       -84.0772167
        341,        0.28651843,      -6.652405092,      -3.369041482,      -3.717535041,      -1.066079583,          6383.475,    -0.01434407328,       1.225758881,                 0,                 0,                 0,     0.02722981018,     -0.2269769506,       1.204646028,                 0,      -85.45403094
        342,        0.28735866,       -6.68501606,      -3.390171392,      -3.737829446,      -1.088236445,          6383.475,      -0.014023663,       1.222257378,                 0,                 0,                 0,     0.02770076148,     -0.2260533784,       1.201253359,                 0,      -87.15678479
        343,        0.28819889,      -6.720432228,      -3.413205747,      -3.760107973,      -1.112292035,          6383.475,    -0.01366406978,       1.219076274,                 0,                 0,                 0,     0.02817760998,     -0.2251468553,       1.198183026,                 0,      -89.21765576
        344,        0.28903912,       -6.75878316,      -3.438319345,      -3.784526929,      -1.138408845,          6383.475,    -0.01326630002,       1.216223809,                 0,                 0,                 0,      0.0286593148,     -0.2242598032,       1.195442968,                 0,      -91.67769516
        345,        0.28987935,      -6.800154615,      -3.465739206,      -3.811316082,      -1.166810114,          6383.475,    -0.01283136631,       1.213707343,                 0,                 0,                 0,     0.02914478692,     -0.2233944973,       1.193040258,                 0,      -94.58909626
        346,        0.29071958,      -6.844416519,      -3.495734924,      -3.840735658,      -1.197753943,          6383.475,    -0.01236027199,       1.211533374,                 0,                 0,                 0,     0.02963291986,     -0.2225530543,       1.190981122,                 0,      -98.01834261
